"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Gap","Movement","Max Profit","Max Loss"
"2024-03-18","11:15:00",5167.2,"25 Mar 18 5190 C STO 0.70 | 25 Mar 18 5190 P STO 23.40 | 25 Mar 18 5220 C BTO 0.10 | 25 Mar 18 5160 P BTO 4.60",1935,5149.42,"2024-03-18","16:00:00",3000,"Expired",-26750,-55.297157622739014,25,1815315,26625,"",125,5.13,3.758,37.68,12.43,0.52,-55.04
"2024-03-12","11:15:00",5168.5,"29 Mar 12 5195 C STO 1.55 | 29 Mar 12 5195 P STO 28.05 | 29 Mar 12 5225 C BTO 0.15 | 29 Mar 12 5165 P BTO 8.70",2070,5175.27,"2024-03-12","16:00:00",1973,"Expired",2668,4.444444444444445,29,1842065,26970,"",145,3.34,201.5,16.36,34.2,25.12,-37.2
"2024-03-07","11:15:00",5148.4,"31 Mar 7 5175 C STO 0.95 | 31 Mar 7 5175 P STO 27.65 | 31 Mar 7 5205 C BTO 0.10 | 31 Mar 7 5145 P BTO 7.20",2125,5157.36,"2024-03-07","16:00:00",1764,"Expired",11036,16.752941176470586,31,1839397,27125,"",155,3.92,185,27.62,16.02,40,-3.76
"2024-03-01","11:15:00",5116.42,"28 Mar 1 5140 C STO 1.05 | 28 Mar 1 5140 P STO 25.15 | 28 Mar 1 5170 C BTO 0.15 | 28 Mar 1 5110 P BTO 5.35",2065,5137.08,"2024-03-01","16:00:00",292,"Expired",49504,85.61743341404359,28,1828361,26180,"",140,4.76,30,2.24,17.91,90.07,-10.41
"2024-02-22","11:15:00",5063.33,"29 Feb 22 5090 C STO 1.10 | 29 Feb 22 5090 P STO 27.85 | 29 Feb 22 5120 C BTO 0.15 | 29 Feb 22 5060 P BTO 7.45",2130,5087.03,"2024-02-22","16:00:00",297,"Expired",53012,85.82159624413146,29,1778857,25230,"",145,3.81,33,57.03,24.5,88.97,-5.16
"2024-02-09","11:15:00",5014.88,"30 Feb 9 5040 C STO 0.55 | 30 Feb 9 5040 P STO 26.05 | 30 Feb 9 5070 C BTO 0.10 | 30 Feb 9 5010 P BTO 4.85",2160,5026.61,"2024-02-09","16:00:00",1339,"Expired",24480,37.77777777777778,30,1725845,25200,"",150,5.37,141.5,6.26,10.71,45.6,-15.74
"2024-02-07","11:15:00",4989.48,"27 Feb 7 5015 C STO 1.15 | 27 Feb 7 5015 P STO 26.20 | 27 Feb 7 5045 C BTO 0.15 | 27 Feb 7 4985 P BTO 6.45",2070,4995.06,"2024-02-07","16:00:00",1994,"Expired",1917,3.429951690821256,27,1701365,25110,"",135,4.14,188.5,18.82,16.43,24.64,-14.01
"2024-02-02","11:15:00",4938.73,"29 Feb 2 4965 C STO 1.30 | 29 Feb 2 4965 P STO 27.70 | 29 Feb 2 4995 C BTO 0.15 | 29 Feb 2 4935 P BTO 7.35",2145,4958.61,"2024-02-02","16:00:00",639,"Expired",43529,69.97668997668998,29,1699448,24795,"",145,3.87,57,9.87,22.67,86.48,-7.23
"2024-01-26","11:15:00",4899.88,"28 Jan 26 4925 C STO 0.85 | 28 Jan 26 4925 P STO 26.00 | 28 Jan 26 4955 C BTO 0.15 | 28 Jan 26 4895 P BTO 5.55",2110,4890.97,"2024-01-26","16:00:00",3000,"Expired",-25060,-42.41706161137441,28,1655919,24920,"",140,4.71,7.051,-5.25,10.97,8.53,-42.18
"2024-01-08","11:15:00",4720.01,"27 Jan 8 4745 C STO 0.45 | 27 Jan 8 4745 P STO 25.45 | 27 Jan 8 4775 C BTO 0.10 | 27 Jan 8 4715 P BTO 4.95",2080,4763.54,"2024-01-08","16:00:00",1854,"Expired",5967,10.625,27,1680979,24840,"",135,5.13,182.5,6.46,16.31,61.3,-2.16
"2023-12-26","11:15:00",4770.27,"28 Dec 26 4795 C STO 0.25 | 28 Dec 26 4795 P STO 24.70 | 28 Dec 26 4825 C BTO 0.10 | 28 Dec 26 4765 P BTO 3.55",2125,4774.75,"2023-12-26","16:00:00",2025,"Expired",2660,4.470588235294118,28,1675012,24500,"",140,6.84,180,4.23,11.41,46.12,-12.24
"2023-12-19","11:15:00",4763.54,"34 Dec 19 4790 C STO 0.20 | 34 Dec 19 4790 P STO 26.50 | 34 Dec 19 4820 C BTO 0.05 | 34 Dec 19 4760 P BTO 3.95",2265,4768.37,"2023-12-19","16:00:00",2163,"Expired",3298,4.282560706401766,34,1672352,24990,"",170,6.68,207,3.16,19.82,4.5,-24.72
"2023-12-18","11:15:00",4736.6,"27 Dec 18 4760 C STO 0.30 | 27 Dec 18 4760 P STO 23.60 | 27 Dec 18 4790 C BTO 0.05 | 27 Dec 18 4730 P BTO 3.05",2075,4740.56,"2023-12-18","16:00:00",1944,"Expired",3402,6.072289156626506,27,1669054,24975,"",135,7.71,177.5,6.39,11.02,43.13,0
"2023-12-12","11:15:00",4627.64,"35 Dec 12 4655 C STO 0.30 | 35 Dec 12 4655 P STO 27.75 | 35 Dec 12 4685 C BTO 0.05 | 35 Dec 12 4625 P BTO 4.90",2305,4643.7,"2023-12-12","16:00:00",1130,"Expired",40950,50.759219088937094,35,1665652,24325,"",175,5.67,126,-4.14,9.34,50.98,-6.72
"2023-12-11","11:15:00",4603.81,"31 Dec 11 4630 C STO 0.40 | 31 Dec 11 4630 P STO 26.20 | 31 Dec 11 4660 C BTO 0.10 | 31 Dec 11 4600 P BTO 4.00",2245,4622.44,"2023-12-11","16:00:00",756,"Expired",46004,66.10244988864142,31,1624702,23405,"",155,6.49,77,-10.98,10.42,72.38,-5.57
"2023-12-08","11:15:00",4591.56,"25 Dec 8 4615 C STO 0.85 | 25 Dec 8 4615 P STO 24.05 | 25 Dec 8 4645 C BTO 0.10 | 25 Dec 8 4585 P BTO 3.95",2080,4604.37,"2023-12-08","16:00:00",1063,"Expired",25300,48.65384615384615,25,1578698,23000,"",125,6.15,123.5,-9.39,15.36,69.95,-28.37
"2023-12-01","11:15:00",4576.51,"23 Dec 1 4600 C STO 1.60 | 23 Dec 1 4600 P STO 24.80 | 23 Dec 1 4630 C BTO 0.15 | 23 Dec 1 4570 P BTO 5.85",2035,4594.63,"2023-12-01","16:00:00",537,"Expired",34339,73.36609336609337,23,1553398,22195,"",115,4.4,65.5,-8.37,17.08,80.59,-15.48
"2023-11-28","11:15:00",4558.12,"33 Nov 28 4585 C STO 0.20 | 33 Nov 28 4585 P STO 26.90 | 33 Nov 28 4615 C BTO 0.05 | 33 Nov 28 4555 P BTO 3.85",2315,4554.89,"2023-11-28","16:00:00",3000,"Expired",-22770,-29.805615550755938,33,1519059,22605,"",165,6.95,66.889,-4.88,12.57,27,-31.1
"2023-11-20","11:15:00",4532.2,"24 Nov 20 4555 C STO 0.35 | 24 Nov 20 4555 P STO 23.40 | 24 Nov 20 4585 C BTO 0.10 | 24 Nov 20 4525 P BTO 2.95",2065,4547.38,"2023-11-20","16:00:00",762,"Expired",31152,62.857142857142854,24,1541829,22440,"",120,7.79,68.5,-2.32,20.5,84.5,-5.57
"2023-11-14","11:15:00",4505.17,"24 Nov 14 4530 C STO 0.75 | 24 Nov 14 4530 P STO 25.45 | 24 Nov 14 4560 C BTO 0.10 | 24 Nov 14 4500 P BTO 5.40",2065,4495.7,"2023-11-14","16:00:00",3000,"Expired",-22560,-45.52058111380145,24,1510677,22440,"",120,4.76,6.542,47.42,46.2,0,-45.28
"2023-11-10","11:15:00",4376.48,"23 Nov 10 4400 C STO 0.70 | 23 Nov 10 4400 P STO 24.25 | 23 Nov 10 4430 C BTO 0.10 | 23 Nov 10 4370 P BTO 4.70",2010,4415.24,"2023-11-10","16:00:00",1524,"Expired",11063,23.93034825870647,23,1533237,22770,"",115,5.2,165.5,16.8,12.33,62.19,-13.93
"2023-11-07","11:15:00",4379.8,"26 Nov 7 4405 C STO 0.45 | 26 Nov 7 4405 P STO 25.80 | 26 Nov 7 4435 C BTO 0.10 | 26 Nov 7 4375 P BTO 4.65",2145,4378.38,"2023-11-07","16:00:00",2662,"Expired",-13572,-24.335664335664337,26,1522174,22230,"",130,5.53,262,0.23,13.59,14.92,-35.9
"2023-11-03","11:15:00",4350.26,"23 Nov 3 4375 C STO 1.05 | 23 Nov 3 4375 P STO 25.55 | 23 Nov 3 4405 C BTO 0.05 | 23 Nov 3 4345 P BTO 6.10",2040,4358.34,"2023-11-03","16:00:00",1666,"Expired",8487,18.088235294117645,23,1535746,22080,"",115,4.33,150.5,16.45,16.03,75,-2.94
"2023-11-02","11:15:00",4298.59,"26 Nov 2 4325 C STO 0.70 | 26 Nov 2 4325 P STO 27.70 | 26 Nov 2 4355 C BTO 0.10 | 26 Nov 2 4295 P BTO 6.75",2150,4317.78,"2023-11-02","16:00:00",722,"Expired",36998,66.18604651162791,26,1527259,22100,"",130,4.15,66,30.4,30.33,75.12,-7.67
"2023-11-01","11:15:00",4218.42,"26 Nov 1 4245 C STO 4.95 | 26 Nov 1 4245 P STO 31.20 | 26 Nov 1 4275 C BTO 0.80 | 26 Nov 1 4215 P BTO 13.40",2190,4237.86,"2023-11-01","16:00:00",714,"Expired",38246,67.1689497716895,26,1490261,21060,"",130,2.55,76,7.47,17.15,78.08,-14.38
"2023-10-17","11:15:00",4368.19,"23 Oct 17 4395 C STO 1.35 | 23 Oct 17 4395 P STO 28.00 | 23 Oct 17 4425 C BTO 0.10 | 23 Oct 17 4365 P BTO 8.35",2085,4373.2,"2023-10-17","16:00:00",2180,"Expired",-2300,-4.796163069544365,23,1452015,21045,"",115,3.47,230,-28.4,22.96,35.25,-38.61
"2023-10-16","11:15:00",4378.07,"23 Oct 16 4405 C STO 1.10 | 23 Oct 16 4405 P STO 27.85 | 23 Oct 16 4435 C BTO 0.15 | 23 Oct 16 4375 P BTO 8.10",2065,4373.63,"2023-10-16","16:00:00",3000,"Expired",-21620,-45.52058111380145,23,1454315,21505,"",115,3.51,7.356,14.59,35.7,2.66,-45.28
"2023-10-10","11:15:00",4374.37,"24 Oct 10 4400 C STO 1.30 | 24 Oct 10 4400 P STO 26.65 | 24 Oct 10 4430 C BTO 0.10 | 24 Oct 10 4370 P BTO 7.05",2075,4358.24,"2023-10-10","16:00:00",3000,"Expired",-22320,-44.81927710843374,24,1475935,22200,"",120,3.91,3.38,4.09,34.62,21.45,-44.58
"2023-10-06","11:15:00",4262.03,"22 Oct 6 4285 C STO 2.80 | 22 Oct 6 4285 P STO 25.85 | 22 Oct 6 4315 C BTO 0.35 | 22 Oct 6 4255 P BTO 8.10",2015,4308.5,"2023-10-06","16:00:00",2350,"Expired",-7480,-16.87344913151365,22,1498255,21670,"",110,3.39,223.5,-23.4,27.24,18.36,-45.16
"2023-09-14","11:15:00",4499.58,"25 Sep 14 4525 C STO 0.30 | 25 Sep 14 4525 P STO 25.60 | 25 Sep 14 4555 C BTO 0.05 | 25 Sep 14 4495 P BTO 4.60",2120,4505.1,"2023-09-14","16:00:00",1990,"Expired",3125,5.89622641509434,25,1505735,22000,"",125,5.57,188,20.34,11.8,40.09,-18.87
"2023-09-13","11:15:00",4475.66,"25 Sep 13 4500 C STO 0.55 | 25 Sep 13 4500 P STO 24.80 | 25 Sep 13 4530 C BTO 0.05 | 25 Sep 13 4470 P BTO 4.35",2090,4467.44,"2023-09-13","16:00:00",3000,"Expired",-22875,-43.7799043062201,25,1502610,22750,"",125,5.76,13,0.75,13.01,5.98,-43.54
"2023-08-29","11:15:00",4470.7,"22 Aug 29 4495 C STO 0.80 | 22 Aug 29 4495 P STO 25.20 | 22 Aug 29 4525 C BTO 0.10 | 22 Aug 29 4465 P BTO 5.80",2005,4497.63,"2023-08-29","16:00:00",263,"Expired",38214,86.63341645885286,22,1525485,21890,"",110,4.41,34,-0.56,37.95,91.77,-1.25
"2023-08-23","11:15:00",4426.39,"21 Aug 23 4450 C STO 0.70 | 21 Aug 23 4450 P STO 24.40 | 21 Aug 23 4480 C BTO 0.10 | 21 Aug 23 4420 P BTO 5.45",1950,4436.01,"2023-08-23","16:00:00",1399,"Expired",11466,28.000000000000004,21,1487271,22050,"",105,4.52,144,8.89,29.95,51.54,-7.69
"2023-08-14","11:15:00",4476.25,"22 Aug 14 4500 C STO 1.00 | 22 Aug 14 4500 P STO 24.75 | 22 Aug 14 4530 C BTO 0.10 | 22 Aug 14 4470 P BTO 5.35",2025,4489.72,"2023-08-14","16:00:00",1028,"Expired",21824,48.98765432098766,22,1475805,21450,"",110,4.72,114,-5.92,18.12,49.23,-14.32
"2023-08-10","11:15:00",4498.75,"24 Aug 10 4525 C STO 2.00 | 24 Aug 10 4525 P STO 28.20 | 24 Aug 10 4555 C BTO 0.20 | 24 Aug 10 4495 P BTO 9.10",2085,4468.83,"2023-08-10","16:00:00",3000,"Expired",-22080,-44.12470023980815,24,1453981,21960,"",120,3.25,2.208,19.45,11.59,9.35,-46.76
"2023-07-28","11:15:00",4581.56,"22 Jul 28 4605 C STO 0.60 | 22 Jul 28 4605 P STO 24.00 | 22 Jul 28 4635 C BTO 0.10 | 22 Jul 28 4575 P BTO 4.25",2020,4582.23,"2023-07-28","16:00:00",2277,"Expired",-5764,-12.970297029702971,22,1476061,21560,"",110,5.66,238,28.34,15.81,23.27,-36.63
"2023-07-24","11:15:00",4557.04,"23 Jul 24 4580 C STO 0.30 | 23 Jul 24 4580 P STO 23.30 | 23 Jul 24 4610 C BTO 0.05 | 23 Jul 24 4550 P BTO 3.15",2035,4554.64,"2023-07-24","16:00:00",2536,"Expired",-11638,-24.864864864864867,23,1481825,22195,"",115,7.38,262,7.05,13.65,18.18,-39.07
"2023-07-18","11:15:00",4538.81,"29 Jul 18 4565 C STO 0.30 | 29 Jul 18 4565 P STO 26.80 | 29 Jul 18 4595 C BTO 0.05 | 29 Jul 18 4535 P BTO 4.30",2270,4554.98,"2023-07-18","16:00:00",1002,"Expired",36627,55.63876651982379,29,1493463,21170,"",145,6.23,96,-1.01,17.03,81.06,-9.47
"2023-07-12","11:15:00",4482.57,"29 Jul 12 4510 C STO 0.55 | 29 Jul 12 4510 P STO 27.35 | 29 Jul 12 4540 C BTO 0.10 | 29 Jul 12 4480 P BTO 5.35",2240,4472.16,"2023-07-12","16:00:00",3000,"Expired",-22185,-34.151785714285715,29,1456836,22040,"",145,5.12,5.647,28.43,14.88,4.24,-34.82
"2023-07-05","11:15:00",4452.72,"31 Jul 5 4480 C STO 0.25 | 31 Jul 5 4480 P STO 27.40 | 31 Jul 5 4510 C BTO 0.05 | 31 Jul 5 4450 P BTO 4.65",2290,4446.82,"2023-07-05","16:00:00",3000,"Expired",-22165,-31.222707423580786,31,1479021,22010,"",155,5.88,9.571,-13.55,10.68,0,-31
"2023-06-30","11:15:00",4445.14,"23 Jun 30 4470 C STO 0.90 | 23 Jun 30 4470 P STO 25.20 | 23 Jun 30 4500 C BTO 0.10 | 23 Jun 30 4440 P BTO 5.35",2060,4450.38,"2023-06-30","16:00:00",1962,"Expired",2139,4.514563106796117,23,1501186,21620,"",115,4.79,203,26,22.7,46.36,-19.66
"2023-06-29","11:15:00",4386.99,"22 Jun 29 4410 C STO 0.80 | 22 Jun 29 4410 P STO 23.65 | 22 Jun 29 4440 C BTO 0.10 | 22 Jun 29 4380 P BTO 4.00",2030,4396.44,"2023-06-29","16:00:00",1356,"Expired",14718,32.95566502463054,22,1499047,21340,"",110,5.96,126.5,-1.92,12.05,33.2,-20.69
"2023-06-15","11:15:00",4399.06,"25 Jun 15 4425 C STO 0.85 | 25 Jun 15 4425 P STO 26.80 | 25 Jun 15 4455 C BTO 0.10 | 25 Jun 15 4395 P BTO 6.05",2145,4425.84,"2023-06-15","16:00:00",84,"Expired",51400,95.85081585081585,25,1484329,21375,"",125,4.5,14,-7.26,33.73,96.08,0
"2023-06-14","11:15:00",4385.2,"28 Jun 14 4410 C STO 6.05 | 28 Jun 14 4410 P STO 30.55 | 28 Jun 14 4440 C BTO 1.55 | 28 Jun 14 4380 P BTO 12.65",2235,4372.59,"2023-06-14","16:00:00",3000,"Expired",-21560,-34.45190156599553,28,1432929,21420,"",140,2.58,4.73,-2.72,18.91,1.79,-34.45
"2023-06-13","11:15:00",4370.06,"25 Jun 13 4395 C STO 0.95 | 25 Jun 13 4395 P STO 25.75 | 25 Jun 13 4425 C BTO 0.10 | 25 Jun 13 4365 P BTO 5.25",2130,4369.01,"2023-06-13","16:00:00",2599,"Expired",-11850,-22.253521126760564,25,1454489,21750,"",125,4.99,261,13.68,17.45,11.74,-34.98
"2023-06-09","11:15:00",4318.52,"28 Jun 9 4345 C STO 0.40 | 28 Jun 9 4345 P STO 26.85 | 28 Jun 9 4375 C BTO 0.05 | 28 Jun 9 4315 P BTO 5.10",2205,4298.86,"2023-06-09","16:00:00",3000,"Expired",-22400,-36.281179138321995,28,1466339,22260,"",140,5.29,2.84,10.95,13.64,0,-36.51
"2023-06-08","11:15:00",4282.15,"22 Jun 8 4305 C STO 0.55 | 22 Jun 8 4305 P STO 23.45 | 22 Jun 8 4335 C BTO 0.10 | 22 Jun 8 4275 P BTO 3.45",2040,4293.93,"2023-06-08","16:00:00",1107,"Expired",20416,45.490196078431374,22,1488739,21120,"",110,6.76,104,1.17,13.46,57.35,-9.56
"2023-06-06","11:15:00",4281.3,"23 Jun 6 4305 C STO 0.70 | 23 Jun 6 4305 P STO 24.35 | 23 Jun 6 4335 C BTO 0.05 | 23 Jun 6 4275 P BTO 4.35",2060,4283.85,"2023-06-06","16:00:00",2115,"Expired",-1380,-2.912621359223301,23,1468323,21620,"",115,5.69,192.5,-2.45,9.96,13.59,-34.95
"2023-06-02","11:15:00",4275.34,"24 Jun 2 4300 C STO 0.95 | 24 Jun 2 4300 P STO 25.65 | 24 Jun 2 4330 C BTO 0.15 | 24 Jun 2 4270 P BTO 5.30",2110,4282.37,"2023-06-02","16:00:00",1763,"Expired",8208,16.208530805687204,24,1469703,21360,"",120,4.88,169.5,19.99,34.33,48.82,-10.66
"2023-06-01","11:15:00",4201.37,"22 Jun 1 4225 C STO 0.75 | 22 Jun 1 4225 P STO 24.65 | 22 Jun 1 4255 C BTO 0.10 | 22 Jun 1 4195 P BTO 4.65",2060,4221.02,"2023-06-01","16:00:00",398,"Expired",36454,80.4368932038835,22,1461495,20680,"",110,5.35,41.5,3.2,18.34,80.68,-1.7
"2023-05-26","11:15:00",4194.01,"23 May 26 4220 C STO 1.25 | 23 May 26 4220 P STO 27.15 | 23 May 26 4250 C BTO 0.20 | 23 May 26 4190 P BTO 7.30",2085,4205.45,"2023-05-26","16:00:00",1455,"Expired",14375,29.97601918465228,23,1425041,21045,"",115,3.79,153,4.88,37.85,52.52,-9.59
"2023-05-18","11:15:00",4179.55,"22 May 18 4205 C STO 0.70 | 22 May 18 4205 P STO 25.70 | 22 May 18 4235 C BTO 0.10 | 22 May 18 4175 P BTO 5.35",2090,4198.05,"2023-05-18","16:00:00",695,"Expired",30580,66.50717703349282,22,1410666,20020,"",110,4.84,67,-1.09,21.87,75.6,-39.47
"2023-05-05","11:15:00",4122.34,"19 May 5 4145 C STO 1.30 | 19 May 5 4145 P STO 24.05 | 19 May 5 4175 C BTO 0.15 | 19 May 5 4115 P BTO 5.85",1930,4136.25,"2023-05-05","16:00:00",875,"Expired",19950,54.40414507772021,19,1380086,20330,"",95,4.22,97.5,23.51,37.61,67.1,-25.91
"2023-05-01","11:15:00",4175.63,"23 May 1 4200 C STO 0.75 | 23 May 1 4200 P STO 24.95 | 23 May 1 4230 C BTO 0.10 | 23 May 1 4170 P BTO 4.35",2120,4167.87,"2023-05-01","16:00:00",3000,"Expired",-20355,-41.74528301886792,23,1360136,20240,"",115,5.78,16.872,-2.69,8.84,27.36,-41.51
"2023-04-28","11:15:00",4145.98,"19 Apr 28 4170 C STO 1.35 | 19 Apr 28 4170 P STO 25.50 | 19 Apr 28 4200 C BTO 0.15 | 19 Apr 28 4140 P BTO 6.80",1985,4169.48,"2023-04-28","16:00:00",52,"Expired",36632,97.12846347607052,19,1380491,19285,"",95,3.86,9.5,-5.72,16.35,97.38,-1.01
"2023-04-13","11:15:00",4117.34,"18 Apr 13 4140 C STO 0.95 | 18 Apr 13 4140 P STO 23.45 | 18 Apr 13 4170 C BTO 0.10 | 18 Apr 13 4110 P BTO 5.05",1920,4146.22,"2023-04-13","16:00:00",622,"Expired",23274,67.34375,18,1343859,19440,"",90,4.74,63,8.09,17.3,76.82,-4.17
"2023-03-31","11:15:00",4078.33,"23 Mar 31 4105 C STO 0.70 | 23 Mar 31 4105 P STO 27.30 | 23 Mar 31 4135 C BTO 0.10 | 23 Mar 31 4075 P BTO 6.10",2175,4109.31,"2023-03-31","16:00:00",431,"Expired",39997,79.95402298850574,23,1320585,18975,"",115,4.52,42.5,5.35,22.15,80.18,-0.69
"2023-03-23","11:15:00",4003.51,"22 Mar 23 4030 C STO 2.45 | 22 Mar 23 4030 P STO 29.35 | 22 Mar 23 4060 C BTO 0.25 | 22 Mar 23 4000 P BTO 10.30",2120,3948.72,"2023-03-23","16:00:00",3000,"Expired",-19470,-41.74528301886792,22,1280588,19360,"",110,3.01,1.551,22.24,44.3,0,-42.69
"2023-03-21","11:15:00",3986.68,"19 Mar 21 4010 C STO 2.15 | 19 Mar 21 4010 P STO 25.85 | 19 Mar 21 4040 C BTO 0.20 | 19 Mar 21 3980 P BTO 7.35",2040,4002.87,"2023-03-21","16:00:00",713,"Expired",25118,64.80392156862746,19,1300058,18240,"",95,3.71,79.5,24.32,10.79,77.94,-24.26
"2023-03-20","11:15:00",3947.69,"23 Mar 20 3975 C STO 3.45 | 23 Mar 20 3975 P STO 31.15 | 23 Mar 20 4005 C BTO 0.40 | 23 Mar 20 3945 P BTO 12.15",2200,3951.57,"2023-03-20","16:00:00",2343,"Expired",-3404,-6.7272727272727275,23,1274940,18400,"",115,2.76,250,0.83,30.22,11.82,-28.18
"2023-03-16","11:15:00",3919.3,"23 Mar 16 3945 C STO 4.35 | 23 Mar 16 3945 P STO 30.55 | 23 Mar 16 3975 C BTO 0.75 | 23 Mar 16 3915 P BTO 12.30",2180,3960.28,"2023-03-16","16:00:00",1528,"Expired",14881,29.678899082568805,23,1278344,18860,"",115,2.67,160.5,-13,40.37,53.21,0
"2023-03-14","11:15:00",3931.96,"18 Mar 14 3955 C STO 2.80 | 18 Mar 14 3955 P STO 26.65 | 18 Mar 14 3985 C BTO 0.35 | 18 Mar 14 3925 P BTO 9.60",1945,3919.29,"2023-03-14","16:00:00",3000,"Expired",-19080,-54.498714652956295,18,1263463,18990,"",90,2.96,6.685,38.25,37.95,4.37,-54.76
"2023-03-06","11:15:00",4075.84,"20 Mar 6 4100 C STO 1.20 | 20 Mar 6 4100 P STO 25.50 | 20 Mar 6 4130 C BTO 0.10 | 20 Mar 6 4070 P BTO 6.20",2035,4048.42,"2023-03-06","16:00:00",3000,"Expired",-19400,-47.665847665847664,20,1282543,19300,"",100,4.24,2.464,9.51,20.69,4.91,-47.91
"2023-03-03","11:15:00",4013.5,"20 Mar 3 4040 C STO 1.35 | 20 Mar 3 4040 P STO 27.70 | 20 Mar 3 4070 C BTO 0.15 | 20 Mar 3 4010 P BTO 8.00",2085,4045.64,"2023-03-03","16:00:00",564,"Expired",30320,72.70983213429257,20,1301943,18300,"",100,3.56,57.5,16.67,15.48,80.34,0
"2023-02-13","11:15:00",4128.33,"20 Feb 13 4155 C STO 1.30 | 20 Feb 13 4155 P STO 28.05 | 20 Feb 13 4185 C BTO 0.10 | 20 Feb 13 4125 P BTO 8.30",2090,4137.29,"2023-02-13","16:00:00",1771,"Expired",6280,15.023923444976075,20,1271623,18200,"",100,3.49,188,6.16,31.71,18.9,-25.36
"2023-02-03","11:15:00",4176.08,"22 Feb 3 4200 C STO 3.85 | 22 Feb 3 4200 P STO 27.80 | 22 Feb 3 4230 C BTO 0.50 | 22 Feb 3 4170 P BTO 9.55",2155,4136.48,"2023-02-03","16:00:00",3000,"Expired",-18700,-39.443155452436194,22,1265343,18590,"",110,3.15,1.87,-43.07,39.39,8.35,-39.68
"2023-02-02","11:15:00",4177.8,"21 Feb 2 4205 C STO 1.75 | 21 Feb 2 4205 P STO 29.10 | 21 Feb 2 4235 C BTO 0.25 | 21 Feb 2 4175 P BTO 9.40",2115,4179.76,"2023-02-02","16:00:00",2524,"Expired",-8694,-19.574468085106382,21,1284043,18585,"",105,3.2,253.5,39.47,19.12,30.97,-39.72
"2023-01-31","11:15:00",4041.37,"20 Jan 31 4065 C STO 2.00 | 20 Jan 31 4065 P STO 25.50 | 20 Jan 31 4095 C BTO 0.15 | 20 Jan 31 4035 P BTO 6.80",2050,4076.6,"2023-01-31","16:00:00",1160,"Expired",17700,43.170731707317074,20,1292737,19000,"",100,3.96,125.5,3.08,20.52,80.24,-4.15
"2023-01-24","11:15:00",4013.97,"21 Jan 24 4040 C STO 1.60 | 21 Jan 24 4040 P STO 27.75 | 21 Jan 24 4070 C BTO 0.15 | 21 Jan 24 4010 P BTO 7.95",2120,4016.95,"2023-01-24","16:00:00",2305,"Expired",-3990,-8.962264150943396,21,1275037,18480,"",105,3.62,251.5,-18.07,12.23,21.7,-36.08
"2023-01-23","11:15:00",4026.43,"20 Jan 23 4050 C STO 1.85 | 20 Jan 23 4050 P STO 25.65 | 20 Jan 23 4080 C BTO 0.15 | 20 Jan 23 4020 P BTO 7.00",2030,4019.81,"2023-01-23","16:00:00",3000,"Expired",-19500,-48.029556650246306,20,1279027,19400,"",100,3.85,35.529,5.53,48.29,30.79,-47.78
"2023-01-13","11:15:00",3970.58,"19 Jan 13 3995 C STO 1.85 | 19 Jan 13 3995 P STO 26.30 | 19 Jan 13 4025 C BTO 0.15 | 19 Jan 13 3965 P BTO 7.70",2025,3999.09,"2023-01-13","16:00:00",409,"Expired",30609,79.55555555555556,19,1298527,18525,"",95,3.59,36.5,-22.57,9.98,80,-9.38
"2023-01-10","11:15:00",3898.32,"21 Jan 10 3925 C STO 2.05 | 21 Jan 10 3925 P STO 29.15 | 21 Jan 10 3955 C BTO 0.25 | 21 Jan 10 3895 P BTO 9.65",2125,3919.25,"2023-01-10","16:00:00",575,"Expired",32445,72.70588235294117,21,1267918,18375,"",105,3.15,56.5,-3.52,9.75,72.94,-17.88
"2023-01-09","11:15:00",3948.98,"21 Jan 9 3975 C STO 1.15 | 21 Jan 9 3975 P STO 26.75 | 21 Jan 9 4005 C BTO 0.10 | 21 Jan 9 3945 P BTO 6.55",2120,3892.09,"2023-01-09","16:00:00",3000,"Expired",-18585,-41.74528301886792,21,1235473,18480,"",105,4.2,1.56,15.74,38.16,2.12,-43.4
"2023-01-06","11:15:00",3867.04,"18 Jan 6 3890 C STO 2.85 | 18 Jan 6 3890 P STO 25.60 | 18 Jan 6 3920 C BTO 0.25 | 18 Jan 6 3860 P BTO 8.10",2005,3895.08,"2023-01-06","16:00:00",508,"Expired",26856,74.4139650872818,18,1254058,17910,"",90,3.41,47,15.27,43.67,82.79,-2.99
"2023-01-04","11:15:00",3848.99,"21 Jan 4 3875 C STO 4.25 | 21 Jan 4 3875 P STO 30.15 | 21 Jan 4 3905 C BTO 0.50 | 21 Jan 4 3845 P BTO 12.40",2145,3852.97,"2023-01-04","16:00:00",2203,"Expired",-1323,-2.937062937062937,21,1227202,17955,"",105,2.67,223,16.22,8.63,18.18,-39.63
"2022-12-29","11:15:00",3839.88,"18 Dec 29 3865 C STO 1.35 | 18 Dec 29 3865 P STO 26.30 | 18 Dec 29 3895 C BTO 0.15 | 18 Dec 29 3835 P BTO 7.30",2015,3849.28,"2022-12-29","16:00:00",1572,"Expired",7884,21.736972704714642,18,1228525,17730,"",90,3.71,161.5,22.23,34.43,47.39,0
